# model_1: cps=0.135,seas=1.066
# model_2: cps=0.129,seas=1.084
# model_3: cps=0.131,seas=1.009
# model_4: cps=0.114,seas=1.055
ds,exp_mean,model_1,model_2,model_3,model_4
2019-11-01,2.098282072200895,2.129735347169059,2.108012308475915,2.162170748688381,1.994811380549174
2019-12-01,2.280463986024301,2.288768493762638,2.2684991219338784,2.2973374651352136,2.267403765843628
2020-01-01,2.3270911652964146,2.3345042773255935,2.3738822990935544,2.322980115621773,2.2784578749591997
2020-02-01,2.1326106691508526,2.2014800209736505,2.09450843784769,2.133507925339247,2.103234355947076
2020-03-01,1.9317627579353513,1.9061654150033682,1.9426046906448597,1.94203777773596,1.9357802175128573
2020-04-01,1.5970677130984356,1.6310497818221528,1.6135941059409245,1.5861635178746454,1.5588562581261276
2020-05-01,0.251072803657918,0.21845639495498226,0.3373257809807928,0.17527868917191824,0.27360795952460215
2020-06-01,1.6713235853359254,1.7060807330710626,1.70704363293249,1.5839326347542322,1.6888609624058786
2020-07-01,1.8325717678919202,1.7670488291087345,1.816817946020178,1.8651072211594872,1.8790969899172403
2020-08-01,1.8608277199987342,1.8812790130372683,1.8097805823212028,1.8678256677038796,1.8842059077983677
2020-09-01,2.382641075529837,2.375290870883859,2.3344072205712987,2.4340656674712253,2.387513607889842
2020-10-01,2.4018342491194558,2.3876932353438534,2.4232809901998387,2.370960907562713,2.425456449334513
2020-11-01,2.307460249579843,2.297723224832181,2.3255501584844875,2.292203693156889,2.3143506711653785
2020-12-01,2.592548490105884,2.532190647314133,2.567257792779225,2.5497270558172325,2.729579444902283
2021-01-01,2.378631121149739,2.306412189607709,2.4279644395160513,2.388470216571859,2.391884879669142
2021-02-01,2.604322523651268,2.5348092289363855,2.546519414879244,2.6067493758183975,2.7333071475530577
2021-03-01,2.4350038322687126,2.37300905644412,2.4312467329014726,2.4169152929828073,2.5223725842993208
2021-04-01,2.438579999780251,2.4114217237447715,2.4039823055739706,2.4897788611376477,2.4491480281244993
2021-05-01,2.589694306626021,2.5632343763363306,2.567229117186761,2.5391318281920885,2.6945581735447863
2021-06-01,3.9862648849887234,3.9486976903906283,3.966626605398857,3.9244251720690295,4.107577709282127
2021-07-01,4.104694814863788,4.19498548118499,3.9851065192150985,4.0799159264332925,4.153886758391058
2021-08-01,4.657304721682906,4.600458924760228,4.639806734619022,4.720852101048192,4.6653308927879324
2021-09-01,5.059560117822299,5.047774406508684,5.065162982832133,5.068226833725921,5.0569313557437745
2021-10-01,5.321797822210928,5.327830338974023,5.328505077863622,5.327163728328714,5.3032420230431985
2021-11-01,5.734410358747944,5.724767169288974,5.744814404412184,5.730764215789408,5.737118582259222
2021-12-01,6.18658112992882,6.213172232122426,6.184472189618488,6.220453153845064,6.127650126870516
2022-01-01,6.100895980215134,6.1067113878872465,6.10785323791038,6.086105449285622,6.102858538406728
2022-02-01,6.441020066511442,6.448109504095154,6.441670738671909,6.441434205968137,6.432742977367945
2022-03-01,6.819707598079825,6.836356040881926,6.833592836846033,6.811841171280865,6.796213928071713
2022-04-01,8.004976754854171,7.990606053402114,8.05800255375181,8.040798071826789,7.924909681616107
2022-05-01,8.147218738058331,8.188233906352608,8.198534913223833,8.135152308944557,8.061888303153063
2022-06-01,8.80272616171372,8.821029326903249,8.813819376505815,8.851661050410256,8.72187350798623
2022-07-01,9.221304519119846,9.237455196877786,9.292527338362303,9.230463929679363,9.122885615628503
2022-08-01,8.513966574212263,8.577046067339326,8.492467921352098,8.558013631607572,8.427196052453526
2022-09-01,8.162919240871288,8.23590786038368,8.15346629431569,8.209618326286355,8.049893286248103
2022-10-01,7.997899133797338,8.052949621905963,7.980019417885894,8.006732845059334,7.950652245578065
2022-11-01,8.04503600273044,8.06027827277796,8.06796925751587,8.055050534455146,7.996073384059511
2022-12-01,8.012092609444396,8.035122036338992,8.01793588032868,8.012237010880959,7.982639452120497
2023-01-01,7.197096737675858,7.192199288265991,7.206436014660842,7.208876570407702,7.180611251780686
